
PROD:track> select vh_poc.*,wpi.main_port_name,wpi.wpi_country_code,from_unixtime(EntryTime),from_unixtime(ExitTime) from vh_poc,wpi where mmsi IN (636091480,211256150,255805987,255806481,215797000,215809000,215800000,215804000,215801000,367168640,367136710,338781000,367136680,367168650,303672000,244820000,245227000,538008204) AND ExitTime > unix_timestamp(now() - interval 90 day) AND vh_poc.PortIndex=wpi.world_port_index_number ORDER BY MMSI,EntryTime;

+-----------+------------+------------+-----------+------------------+------------------+--------------------------+-------------------------+
| MMSI      | EntryTime  | ExitTime   | PortIndex | main_port_name   | wpi_country_code | from_unixtime(EntryTime) | from_unixtime(ExitTime) |
+-----------+------------+------------+-----------+------------------+------------------+--------------------------+-------------------------+
| 211256150 | 1608765027 | 1608806908 |     35580 | SOUTHAMPTON      | GB               | 2020-12-23 23:10:27      | 2020-12-24 10:48:28     |
| 211256150 | 1608807986 | 1608818068 |     35580 | SOUTHAMPTON      | GB               | 2020-12-24 11:06:26      | 2020-12-24 13:54:28     |
| 211256150 | 1609898024 | 1609925393 |      8080 | CHESTER          | US               | 2021-01-06 01:53:44      | 2021-01-06 09:29:53     |
| 211256150 | 1609926113 | 1610013775 |      8080 | CHESTER          | US               | 2021-01-06 09:41:53      | 2021-01-07 10:02:55     |
| 211256150 | 1610144269 | 1610193227 |      8470 | WILMINGTON       | US               | 2021-01-08 22:17:49      | 2021-01-09 11:53:47     |
| 211256150 | 1611285570 | 1611343724 |     35580 | SOUTHAMPTON      | GB               | 2021-01-22 03:19:30      | 2021-01-22 19:28:44     |
| 211256150 | 1611457525 | 1611467255 |     34350 | COBH             | IE               | 2021-01-24 03:05:25      | 2021-01-24 05:47:35     |
| 211256150 | 1611467915 | 1611467915 |     34350 | COBH             | IE               | 2021-01-24 05:58:35      | 2021-01-24 05:58:35     |
| 211256150 | 1611469372 | 1611498970 |     34350 | COBH             | IE               | 2021-01-24 06:22:52      | 2021-01-24 14:36:10     |
| 211256150 | 1612256327 | 1612320496 |      8080 | CHESTER          | US               | 2021-02-02 08:58:47      | 2021-02-03 02:48:16     |
| 211256150 | 1612321216 | 1612375220 |      8080 | CHESTER          | US               | 2021-02-03 03:00:16      | 2021-02-03 18:00:20     |
| 211256150 | 1612522097 | 1612570699 |      8470 | WILMINGTON       | US               | 2021-02-05 10:48:17      | 2021-02-06 00:18:19     |
| 211256150 | 1613765894 | 1613830870 |     35580 | SOUTHAMPTON      | GB               | 2021-02-19 20:18:14      | 2021-02-20 14:21:10     |
| 211256150 | 1613920230 | 1613969159 |     34350 | COBH             | IE               | 2021-02-21 15:10:30      | 2021-02-22 04:45:59     |
| 211256150 | 1614885331 | 1615001051 |      8080 | CHESTER          | US               | 2021-03-04 19:15:31      | 2021-03-06 03:24:11     |
| 211256150 | 1615002492 | 1615039835 |      8080 | CHESTER          | US               | 2021-03-06 03:48:12      | 2021-03-06 14:10:35     |
| 211256150 | 1615158200 | 1615205133 |      8470 | WILMINGTON       | US               | 2021-03-07 23:03:20      | 2021-03-08 12:05:33     |
| 211256150 | 1616153252 | 1616175081 |     35580 | SOUTHAMPTON      | GB               | 2021-03-19 11:27:32      | 2021-03-19 17:31:21     |
| 211256150 | 1616175780 | 1616222717 |     35580 | SOUTHAMPTON      | GB               | 2021-03-19 17:43:00      | 2021-03-20 06:45:17     |
| 211256150 | 1616312528 | 1616352953 |     34350 | COBH             | IE               | 2021-03-21 07:42:08      | 2021-03-21 18:55:53     |
| 215797000 | 1608707867 | 1608814927 |     30780 | HAMBURG          | DE               | 2020-12-23 07:17:47      | 2020-12-24 13:02:07     |
| 215797000 | 1609367375 | 1609367375 |     34690 | LIVERPOOL        | GB               | 2020-12-30 22:29:35      | 2020-12-30 22:29:35     |
| 215797000 | 1609368511 | 1609371053 |     34690 | LIVERPOOL        | GB               | 2020-12-30 22:48:31      | 2020-12-30 23:30:53     |
| 215797000 | 1609373210 | 1609373210 |     34690 | LIVERPOOL        | GB               | 2020-12-31 00:06:50      | 2020-12-31 00:06:50     |
| 215797000 | 1609374111 | 1609630604 |     34690 | LIVERPOOL        | GB               | 2020-12-31 00:21:51      | 2021-01-02 23:36:44     |
| 215797000 | 1609631327 | 1609632570 |     34690 | LIVERPOOL        | GB               | 2021-01-02 23:48:47      | 2021-01-03 00:09:30     |
| 215797000 | 1609634718 | 1609636259 |     34690 | LIVERPOOL        | GB               | 2021-01-03 00:45:18      | 2021-01-03 01:10:59     |
| 215797000 | 1610194039 | 1610223139 |      6340 | HALIFAX          | CA               | 2021-01-09 12:07:19      | 2021-01-09 20:12:19     |
| 215797000 | 1610384722 | 1610487631 |      7810 | NEWARK           | US               | 2021-01-11 17:05:22      | 2021-01-12 21:40:31     |
| 215797000 | 1610490817 | 1610517498 |      7810 | NEWARK           | US               | 2021-01-12 22:33:37      | 2021-01-13 05:58:18     |
| 215797000 | 1610628582 | 1610664915 |      8280 | NORFOLK          | US               | 2021-01-14 12:49:42      | 2021-01-14 22:55:15     |
| 215797000 | 1611380883 | 1611382134 |     34690 | LIVERPOOL        | GB               | 2021-01-23 05:48:03      | 2021-01-23 06:08:54     |
| 215797000 | 1611384853 | 1611464632 |     34690 | LIVERPOOL        | GB               | 2021-01-23 06:54:13      | 2021-01-24 05:03:52     |
| 215797000 | 1611465840 | 1611467151 |     34690 | LIVERPOOL        | GB               | 2021-01-24 05:24:00      | 2021-01-24 05:45:51     |
| 215797000 | 1611468034 | 1611468034 |     34690 | LIVERPOOL        | GB               | 2021-01-24 06:00:34      | 2021-01-24 06:00:34     |
| 215797000 | 1611469294 | 1611471173 |     34690 | LIVERPOOL        | GB               | 2021-01-24 06:21:34      | 2021-01-24 06:52:53     |
| 215797000 | 1611688035 | 1611790110 |     30780 | HAMBURG          | DE               | 2021-01-26 19:07:15      | 2021-01-27 23:28:30     |
| 215797000 | 1612178039 | 1612178039 |     34690 | LIVERPOOL        | GB               | 2021-02-01 11:13:59      | 2021-02-01 11:13:59     |
| 215797000 | 1612179270 | 1612179270 |     34690 | LIVERPOOL        | GB               | 2021-02-01 11:34:30      | 2021-02-01 11:34:30     |
| 215797000 | 1612180491 | 1612182350 |     34690 | LIVERPOOL        | GB               | 2021-02-01 11:54:51      | 2021-02-01 12:25:50     |
| 215797000 | 1612185480 | 1612267598 |     34690 | LIVERPOOL        | GB               | 2021-02-01 13:18:00      | 2021-02-02 12:06:38     |
| 215797000 | 1612268507 | 1612268637 |     34690 | LIVERPOOL        | GB               | 2021-02-02 12:21:47      | 2021-02-02 12:23:57     |
| 215797000 | 1612271108 | 1612272347 |     34690 | LIVERPOOL        | GB               | 2021-02-02 13:05:08      | 2021-02-02 13:25:47     |
| 215797000 | 1612906902 | 1612908729 |      6340 | HALIFAX          | CA               | 2021-02-09 21:41:42      | 2021-02-09 22:12:09     |
| 215797000 | 1612911169 | 1612935342 |      6340 | HALIFAX          | CA               | 2021-02-09 22:52:49      | 2021-02-10 05:35:42     |
| 215797000 | 1613090077 | 1613123569 |      7810 | NEWARK           | US               | 2021-02-12 00:34:37      | 2021-02-12 09:52:49     |
| 215797000 | 1613127719 | 1613210428 |      7810 | NEWARK           | US               | 2021-02-12 11:01:59      | 2021-02-13 10:00:28     |
| 215797000 | 1613336711 | 1613386887 |      8210 | BALTIMORE        | US               | 2021-02-14 21:05:11      | 2021-02-15 11:01:27     |
| 215797000 | 1613388725 | 1613427670 |      8210 | BALTIMORE        | US               | 2021-02-15 11:32:05      | 2021-02-15 22:21:10     |
| 215797000 | 1613429555 | 1613465035 |      8210 | BALTIMORE        | US               | 2021-02-15 22:52:35      | 2021-02-16 08:43:55     |
| 215797000 | 1613509741 | 1613557302 |      8280 | NORFOLK          | US               | 2021-02-16 21:09:01      | 2021-02-17 10:21:42     |
| 215797000 | 1613734009 | 1613772585 |      6340 | HALIFAX          | CA               | 2021-02-19 11:26:49      | 2021-02-19 22:09:45     |
| 215797000 | 1614414598 | 1614416486 |     34690 | LIVERPOOL        | GB               | 2021-02-27 08:29:58      | 2021-02-27 09:01:26     |
| 215797000 | 1614418328 | 1614419587 |     34690 | LIVERPOOL        | GB               | 2021-02-27 09:32:08      | 2021-02-27 09:53:07     |
| 215797000 | 1614422677 | 1614502922 |     34690 | LIVERPOOL        | GB               | 2021-02-27 10:44:37      | 2021-02-28 09:02:02     |
| 215797000 | 1614503922 | 1614503922 |     34690 | LIVERPOOL        | GB               | 2021-02-28 09:18:42      | 2021-02-28 09:18:42     |
| 215797000 | 1614506641 | 1614511581 |     34690 | LIVERPOOL        | GB               | 2021-02-28 10:04:01      | 2021-02-28 11:26:21     |
| 215797000 | 1614748768 | 1614828248 |     30780 | HAMBURG          | DE               | 2021-03-03 05:19:28      | 2021-03-04 03:24:08     |
| 215797000 | 1615272695 | 1615272695 |     34690 | LIVERPOOL        | GB               | 2021-03-09 06:51:35      | 2021-03-09 06:51:35     |
| 215797000 | 1615274513 | 1615276365 |     34690 | LIVERPOOL        | GB               | 2021-03-09 07:21:53      | 2021-03-09 07:52:45     |
| 215797000 | 1615278175 | 1615278177 |     34690 | LIVERPOOL        | GB               | 2021-03-09 08:22:55      | 2021-03-09 08:22:57     |
| 215797000 | 1615279404 | 1615358595 |     34690 | LIVERPOOL        | GB               | 2021-03-09 08:43:24      | 2021-03-10 06:43:15     |
| 215797000 | 1615359796 | 1615361366 |     34690 | LIVERPOOL        | GB               | 2021-03-10 07:03:16      | 2021-03-10 07:29:26     |
| 215797000 | 1615363653 | 1615365414 |     34690 | LIVERPOOL        | GB               | 2021-03-10 08:07:33      | 2021-03-10 08:36:54     |
| 215797000 | 1616184000 | 1616217869 |      6340 | HALIFAX          | CA               | 2021-03-19 20:00:00      | 2021-03-20 05:24:29     |
| 215797000 | 1616360008 | 1616405196 |      7810 | NEWARK           | US               | 2021-03-21 20:53:28      | 2021-03-22 09:26:36     |
| 215797000 | 1616407929 | 1616407929 |      7790 | BAYONNE          | US               | 2021-03-22 10:12:09      | 2021-03-22 10:12:09     |
| 215797000 | 1616409447 | 1616479021 |      7810 | NEWARK           | US               | 2021-03-22 10:37:27      | 2021-03-23 05:57:01     |
| 215800000 | 1608747539 | 1608805002 |      7810 | NEWARK           | US               | 2020-12-23 18:18:59      | 2020-12-24 10:16:42     |
| 215800000 | 1608809570 | 1608832512 |      7810 | NEWARK           | US               | 2020-12-24 11:32:50      | 2020-12-24 17:55:12     |
| 215800000 | 1608837146 | 1609067882 |      7810 | NEWARK           | US               | 2020-12-24 19:12:26      | 2020-12-27 11:18:02     |
| 215800000 | 1609173228 | 1609173228 |      8210 | BALTIMORE        | US               | 2020-12-28 16:33:48      | 2020-12-28 16:33:48     |
| 215800000 | 1609173829 | 1609284510 |      8210 | BALTIMORE        | US               | 2020-12-28 16:43:49      | 2020-12-29 23:28:30     |
| 215800000 | 1609286960 | 1609306062 |      8210 | BALTIMORE        | US               | 2020-12-30 00:09:20      | 2020-12-30 05:27:42     |
| 215800000 | 1609348980 | 1609374210 |      8280 | NORFOLK          | US               | 2020-12-30 17:23:00      | 2020-12-31 00:23:30     |
| 215800000 | 1609583336 | 1609583336 |      6340 | HALIFAX          | CA               | 2021-01-02 10:28:56      | 2021-01-02 10:28:56     |
| 215800000 | 1609585147 | 1609604328 |      6340 | HALIFAX          | CA               | 2021-01-02 10:59:07      | 2021-01-02 16:18:48     |
| 215800000 | 1610171393 | 1610171393 |     34690 | LIVERPOOL        | GB               | 2021-01-09 05:49:53      | 2021-01-09 05:49:53     |
| 215800000 | 1610172002 | 1610172002 |     34690 | LIVERPOOL        | GB               | 2021-01-09 06:00:02      | 2021-01-09 06:00:02     |
| 215800000 | 1610172897 | 1610175112 |     34690 | LIVERPOOL        | GB               | 2021-01-09 06:14:57      | 2021-01-09 06:51:52     |
| 215800000 | 1610178192 | 1610257120 |     34690 | LIVERPOOL        | GB               | 2021-01-09 07:43:12      | 2021-01-10 05:38:40     |
| 215800000 | 1610258494 | 1610258494 |     34690 | LIVERPOOL        | GB               | 2021-01-10 06:01:34      | 2021-01-10 06:01:34     |
| 215800000 | 1610260017 | 1610260017 |     34690 | LIVERPOOL        | GB               | 2021-01-10 06:26:57      | 2021-01-10 06:26:57     |
| 215800000 | 1610260983 | 1610263512 |     34690 | LIVERPOOL        | GB               | 2021-01-10 06:43:03      | 2021-01-10 07:25:12     |
| 215800000 | 1611659212 | 1612622881 |     31250 | ANTWERPEN        | BE               | 2021-01-26 11:06:52      | 2021-02-06 14:48:01     |
| 215800000 | 1612743096 | 1612821780 |     30780 | HAMBURG          | DE               | 2021-02-08 00:11:36      | 2021-02-08 22:03:00     |
| 215800000 | 1613475696 | 1613475974 |     34690 | LIVERPOOL        | GB               | 2021-02-16 11:41:36      | 2021-02-16 11:46:14     |
| 215800000 | 1613478204 | 1613479125 |     34690 | LIVERPOOL        | GB               | 2021-02-16 12:23:24      | 2021-02-16 12:38:45     |
| 215800000 | 1613482205 | 1613607797 |     34690 | LIVERPOOL        | GB               | 2021-02-16 13:30:05      | 2021-02-18 00:23:17     |
| 215800000 | 1613609445 | 1613610354 |     34690 | LIVERPOOL        | GB               | 2021-02-18 00:50:45      | 2021-02-18 01:05:54     |
| 215800000 | 1613613355 | 1613614596 |     34690 | LIVERPOOL        | GB               | 2021-02-18 01:55:55      | 2021-02-18 02:16:36     |
| 215800000 | 1614252195 | 1614286350 |      6340 | HALIFAX          | CA               | 2021-02-25 11:23:15      | 2021-02-25 20:52:30     |
| 215800000 | 1614289001 | 1614289001 |      6340 | HALIFAX          | CA               | 2021-02-25 21:36:41      | 2021-02-25 21:36:41     |
| 215800000 | 1614439644 | 1614514669 |      7810 | NEWARK           | US               | 2021-02-27 15:27:24      | 2021-02-28 12:17:49     |
| 215800000 | 1614518359 | 1614538200 |      7810 | NEWARK           | US               | 2021-02-28 13:19:19      | 2021-02-28 18:50:00     |
| 215800000 | 1614645181 | 1614765710 |      8210 | BALTIMORE        | US               | 2021-03-02 00:33:01      | 2021-03-03 10:01:50     |
| 215800000 | 1614767483 | 1614813508 |      8210 | BALTIMORE        | US               | 2021-03-03 10:31:23      | 2021-03-03 23:18:28     |
| 215800000 | 1614858027 | 1614884269 |      8280 | NORFOLK          | US               | 2021-03-04 11:40:27      | 2021-03-04 18:57:49     |
| 215800000 | 1615062816 | 1615102954 |      6340 | HALIFAX          | CA               | 2021-03-06 20:33:36      | 2021-03-07 07:42:34     |
| 215800000 | 1615743340 | 1615837972 |     30780 | HAMBURG          | DE               | 2021-03-14 17:35:40      | 2021-03-15 19:52:52     |
| 215800000 | 1616293639 | 1616293639 |     34690 | LIVERPOOL        | GB               | 2021-03-21 02:27:19      | 2021-03-21 02:27:19     |
| 215800000 | 1616295858 | 1616298478 |     34690 | LIVERPOOL        | GB               | 2021-03-21 03:04:18      | 2021-03-21 03:47:58     |
| 215800000 | 1616301199 | 1616478920 |     34690 | LIVERPOOL        | GB               | 2021-03-21 04:33:19      | 2021-03-23 05:55:20     |
| 215801000 | 1609134776 | 1609242729 |     30780 | HAMBURG          | DE               | 2020-12-28 05:52:56      | 2020-12-29 11:52:09     |
| 215801000 | 1609762916 | 1609763009 |     34690 | LIVERPOOL        | GB               | 2021-01-04 12:21:56      | 2021-01-04 12:23:29     |
| 215801000 | 1609764237 | 1609766682 |     34690 | LIVERPOOL        | GB               | 2021-01-04 12:43:57      | 2021-01-04 13:24:42     |
| 215801000 | 1609769288 | 1609894391 |     34690 | LIVERPOOL        | GB               | 2021-01-04 14:08:08      | 2021-01-06 00:53:11     |
| 215801000 | 1609895604 | 1609895604 |     34690 | LIVERPOOL        | GB               | 2021-01-06 01:13:24      | 2021-01-06 01:13:24     |
| 215801000 | 1609896834 | 1609896834 |     34690 | LIVERPOOL        | GB               | 2021-01-06 01:33:54      | 2021-01-06 01:33:54     |
| 215801000 | 1609898040 | 1609899941 |     34690 | LIVERPOOL        | GB               | 2021-01-06 01:54:00      | 2021-01-06 02:25:41     |
| 215801000 | 1610483682 | 1610483682 |      6340 | HALIFAX          | CA               | 2021-01-12 20:34:42      | 2021-01-12 20:34:42     |
| 215801000 | 1610485133 | 1610503399 |      6340 | HALIFAX          | CA               | 2021-01-12 20:58:53      | 2021-01-13 02:03:19     |
| 215801000 | 1610715275 | 1610773410 |      7810 | NEWARK           | US               | 2021-01-15 12:54:35      | 2021-01-16 05:03:30     |
| 215801000 | 1610882991 | 1610883155 |      8210 | BALTIMORE        | US               | 2021-01-17 11:29:51      | 2021-01-17 11:32:35     |
| 215801000 | 1610883921 | 1610963774 |      8210 | BALTIMORE        | US               | 2021-01-17 11:45:21      | 2021-01-18 09:56:14     |
| 215801000 | 1610966055 | 1611037183 |      8210 | BALTIMORE        | US               | 2021-01-18 10:34:15      | 2021-01-19 06:19:43     |
| 215801000 | 1611243043 | 1611243053 |      6340 | HALIFAX          | CA               | 2021-01-21 15:30:43      | 2021-01-21 15:30:53     |
| 215801000 | 1611244885 | 1611323583 |      6340 | HALIFAX          | CA               | 2021-01-21 16:01:25      | 2021-01-22 13:53:03     |
| 215801000 | 1612154080 | 1612228085 |     30780 | HAMBURG          | DE               | 2021-02-01 04:34:40      | 2021-02-02 01:08:05     |
| 215801000 | 1612229705 | 1612250049 |     30780 | HAMBURG          | DE               | 2021-02-02 01:35:05      | 2021-02-02 07:14:09     |
| 215801000 | 1612676274 | 1612678115 |     34690 | LIVERPOOL        | GB               | 2021-02-07 05:37:54      | 2021-02-07 06:08:35     |
| 215801000 | 1612680452 | 1612680452 |     34690 | LIVERPOOL        | GB               | 2021-02-07 06:47:32      | 2021-02-07 06:47:32     |
| 215801000 | 1612681764 | 1612802495 |     34690 | LIVERPOOL        | GB               | 2021-02-07 07:09:24      | 2021-02-08 16:41:35     |
| 215801000 | 1612803398 | 1612808613 |     34690 | LIVERPOOL        | GB               | 2021-02-08 16:56:38      | 2021-02-08 18:23:33     |
| 215801000 | 1612809693 | 1612809693 |     34690 | LIVERPOOL        | GB               | 2021-02-08 18:41:33      | 2021-02-08 18:41:33     |
| 215801000 | 1612811136 | 1612811136 |     34690 | LIVERPOOL        | GB               | 2021-02-08 19:05:36      | 2021-02-08 19:05:36     |
| 215801000 | 1612812797 | 1612814738 |     34690 | LIVERPOOL        | GB               | 2021-02-08 19:33:17      | 2021-02-08 20:05:38     |
| 215801000 | 1613509035 | 1613530400 |      6340 | HALIFAX          | CA               | 2021-02-16 20:57:15      | 2021-02-17 02:53:20     |
| 215801000 | 1613747369 | 1613775363 |      7810 | NEWARK           | US               | 2021-02-19 15:09:29      | 2021-02-19 22:56:03     |
| 215801000 | 1613779222 | 1613861808 |      7810 | NEWARK           | US               | 2021-02-20 00:00:22      | 2021-02-20 22:56:48     |
| 215801000 | 1613985248 | 1614008545 |      8210 | BALTIMORE        | US               | 2021-02-22 09:14:08      | 2021-02-22 15:42:25     |
| 215801000 | 1614009265 | 1614034108 |      8210 | BALTIMORE        | US               | 2021-02-22 15:54:25      | 2021-02-22 22:48:28     |
| 215801000 | 1614038337 | 1614098297 |      8210 | BALTIMORE        | US               | 2021-02-22 23:58:57      | 2021-02-23 16:38:17     |
| 215801000 | 1614099012 | 1614127635 |      8210 | BALTIMORE        | US               | 2021-02-23 16:50:12      | 2021-02-24 00:47:15     |
| 215801000 | 1614131979 | 1614145946 |      8210 | BALTIMORE        | US               | 2021-02-24 01:59:39      | 2021-02-24 05:52:26     |
| 215801000 | 1614146667 | 1614169170 |      8210 | BALTIMORE        | US               | 2021-02-24 06:04:27      | 2021-02-24 12:19:30     |
| 215801000 | 1614214166 | 1614244094 |      8280 | NORFOLK          | US               | 2021-02-25 00:49:26      | 2021-02-25 09:08:14     |
| 215801000 | 1614459559 | 1614459559 |      6340 | HALIFAX          | CA               | 2021-02-27 20:59:19      | 2021-02-27 20:59:19     |
| 215801000 | 1614461979 | 1614489231 |      6340 | HALIFAX          | CA               | 2021-02-27 21:39:39      | 2021-02-28 05:13:51     |
| 215801000 | 1615040489 | 1615042330 |     34690 | LIVERPOOL        | GB               | 2021-03-06 14:21:29      | 2021-03-06 14:52:10     |
| 215801000 | 1615044819 | 1615131375 |     34690 | LIVERPOOL        | GB               | 2021-03-06 15:33:39      | 2021-03-07 15:36:15     |
| 215801000 | 1615132815 | 1615132816 |     34690 | LIVERPOOL        | GB               | 2021-03-07 16:00:15      | 2021-03-07 16:00:16     |
| 215801000 | 1615134971 | 1615136415 |     34690 | LIVERPOOL        | GB               | 2021-03-07 16:36:11      | 2021-03-07 17:00:15     |
| 215801000 | 1615351089 | 1615351089 |     30780 | HAMBURG          | DE               | 2021-03-10 04:38:09      | 2021-03-10 04:38:09     |
| 215801000 | 1615352379 | 1615460069 |     30780 | HAMBURG          | DE               | 2021-03-10 04:59:39      | 2021-03-11 10:54:29     |
| 215801000 | 1615895771 | 1615895771 |     34690 | LIVERPOOL        | GB               | 2021-03-16 11:56:11      | 2021-03-16 11:56:11     |
| 215801000 | 1615897400 | 1615898662 |     34690 | LIVERPOOL        | GB               | 2021-03-16 12:23:20      | 2021-03-16 12:44:22     |
| 215801000 | 1615901770 | 1615980828 |     34690 | LIVERPOOL        | GB               | 2021-03-16 13:36:10      | 2021-03-17 11:33:48     |
| 215801000 | 1615982314 | 1615982314 |     34690 | LIVERPOOL        | GB               | 2021-03-17 11:58:34      | 2021-03-17 11:58:34     |
| 215801000 | 1615983546 | 1615983575 |     34690 | LIVERPOOL        | GB               | 2021-03-17 12:19:06      | 2021-03-17 12:19:35     |
| 215801000 | 1615985565 | 1615987216 |     34690 | LIVERPOOL        | GB               | 2021-03-17 12:52:45      | 2021-03-17 13:20:16     |
| 215804000 | 1608723739 | 1608751086 |      8210 | BALTIMORE        | US               | 2020-12-23 11:42:19      | 2020-12-23 19:18:06     |
| 215804000 | 1608753600 | 1609013360 |      8210 | BALTIMORE        | US               | 2020-12-23 20:00:00      | 2020-12-26 20:09:20     |
| 215804000 | 1609056451 | 1609099818 |      8280 | NORFOLK          | US               | 2020-12-27 08:07:31      | 2020-12-27 20:10:18     |
| 215804000 | 1609273609 | 1609273609 |      6340 | HALIFAX          | CA               | 2020-12-29 20:26:49      | 2020-12-29 20:26:49     |
| 215804000 | 1609275479 | 1609308003 |      6340 | HALIFAX          | CA               | 2020-12-29 20:57:59      | 2020-12-30 06:00:03     |
| 215804000 | 1609903161 | 1609904362 |     34690 | LIVERPOOL        | GB               | 2021-01-06 03:19:21      | 2021-01-06 03:39:22     |
| 215804000 | 1609907412 | 1609985474 |     34690 | LIVERPOOL        | GB               | 2021-01-06 04:30:12      | 2021-01-07 02:11:14     |
| 215804000 | 1609986695 | 1609986943 |     34690 | LIVERPOOL        | GB               | 2021-01-07 02:31:35      | 2021-01-07 02:35:43     |
| 215804000 | 1609988554 | 1609988554 |     34690 | LIVERPOOL        | GB               | 2021-01-07 03:02:34      | 2021-01-07 03:02:34     |
| 215804000 | 1609990394 | 1609991654 |     34690 | LIVERPOOL        | GB               | 2021-01-07 03:33:14      | 2021-01-07 03:54:14     |
| 215804000 | 1610243237 | 1610403812 |     30780 | HAMBURG          | DE               | 2021-01-10 01:47:17      | 2021-01-11 22:23:32     |
| 215804000 | 1610931015 | 1610931015 |     34690 | LIVERPOOL        | GB               | 2021-01-18 00:50:15      | 2021-01-18 00:50:15     |
| 215804000 | 1610931855 | 1610933560 |     34690 | LIVERPOOL        | GB               | 2021-01-18 01:04:15      | 2021-01-18 01:32:40     |
| 215804000 | 1610936154 | 1611059561 |     34690 | LIVERPOOL        | GB               | 2021-01-18 02:15:54      | 2021-01-19 12:32:41     |
| 215804000 | 1611060792 | 1611061299 |     34690 | LIVERPOOL        | GB               | 2021-01-19 12:53:12      | 2021-01-19 13:01:39     |
| 215804000 | 1611062021 | 1611062021 |     34690 | LIVERPOOL        | GB               | 2021-01-19 13:13:41      | 2021-01-19 13:13:41     |
| 215804000 | 1611065112 | 1611066951 |     34690 | LIVERPOOL        | GB               | 2021-01-19 14:05:12      | 2021-01-19 14:35:51     |
| 215804000 | 1611695955 | 1611724213 |      6340 | HALIFAX          | CA               | 2021-01-26 21:19:15      | 2021-01-27 05:10:13     |
| 215804000 | 1611867168 | 1611912917 |      7810 | NEWARK           | US               | 2021-01-28 20:52:48      | 2021-01-29 09:35:17     |
| 215804000 | 1611916295 | 1611916295 |      7810 | NEWARK           | US               | 2021-01-29 10:31:35      | 2021-01-29 10:31:35     |
| 215804000 | 1611916475 | 1611916475 |      7810 | NEWARK           | US               | 2021-01-29 10:34:35      | 2021-01-29 10:34:35     |
| 215804000 | 1611916655 | 1611985636 |      7810 | NEWARK           | US               | 2021-01-29 10:37:35      | 2021-01-30 05:47:16     |
| 215804000 | 1612093703 | 1612128534 |      8210 | BALTIMORE        | US               | 2021-01-31 11:48:23      | 2021-01-31 21:28:54     |
| 215804000 | 1612130859 | 1612130859 |      8210 | BALTIMORE        | US               | 2021-01-31 22:07:39      | 2021-01-31 22:07:39     |
| 215804000 | 1612131039 | 1612324799 |      8210 | BALTIMORE        | US               | 2021-01-31 22:10:39      | 2021-02-03 03:59:59     |
| 215804000 | 1612368626 | 1612407940 |      8280 | NORFOLK          | US               | 2021-02-03 16:10:26      | 2021-02-04 03:05:40     |
| 215804000 | 1612584381 | 1612626235 |      6340 | HALIFAX          | CA               | 2021-02-06 04:06:21      | 2021-02-06 15:43:55     |
| 215804000 | 1613344894 | 1613344973 |     34690 | LIVERPOOL        | GB               | 2021-02-14 23:21:34      | 2021-02-14 23:22:53     |
| 215804000 | 1613346874 | 1613348102 |     34690 | LIVERPOOL        | GB               | 2021-02-14 23:54:34      | 2021-02-15 00:15:02     |
| 215804000 | 1613350821 | 1613430330 |     34690 | LIVERPOOL        | GB               | 2021-02-15 01:00:21      | 2021-02-15 23:05:30     |
| 215804000 | 1613433959 | 1613435470 |     34690 | LIVERPOOL        | GB               | 2021-02-16 00:05:59      | 2021-02-16 00:31:10     |
| 215804000 | 1613670598 | 1613763842 |     30780 | HAMBURG          | DE               | 2021-02-18 17:49:58      | 2021-02-19 19:44:02     |
| 215804000 | 1614195841 | 1614197821 |     34690 | LIVERPOOL        | GB               | 2021-02-24 19:44:01      | 2021-02-24 20:17:01     |
| 215804000 | 1614200421 | 1614327835 |     34690 | LIVERPOOL        | GB               | 2021-02-24 21:00:21      | 2021-02-26 08:23:55     |
| 215804000 | 1614329082 | 1614330914 |     34690 | LIVERPOOL        | GB               | 2021-02-26 08:44:42      | 2021-02-26 09:15:14     |
| 215804000 | 1614333171 | 1614334585 |     34690 | LIVERPOOL        | GB               | 2021-02-26 09:52:51      | 2021-02-26 10:16:25     |
| 215804000 | 1614989380 | 1615029269 |      6340 | HALIFAX          | CA               | 2021-03-06 00:09:40      | 2021-03-06 11:14:29     |
| 215804000 | 1615168403 | 1615245088 |      7810 | NEWARK           | US               | 2021-03-08 01:53:23      | 2021-03-08 23:11:28     |
| 215804000 | 1615246527 | 1615246527 |      7790 | BAYONNE          | US               | 2021-03-08 23:35:27      | 2021-03-08 23:35:27     |
| 215804000 | 1615248153 | 1615273317 |      7810 | NEWARK           | US               | 2021-03-09 00:02:33      | 2021-03-09 07:01:57     |
| 215804000 | 1615377539 | 1615413377 |      8210 | BALTIMORE        | US               | 2021-03-10 11:58:59      | 2021-03-10 21:56:17     |
| 215804000 | 1615416579 | 1615507245 |      8210 | BALTIMORE        | US               | 2021-03-10 22:49:39      | 2021-03-12 00:00:45     |
| 215804000 | 1615549558 | 1615581343 |      8280 | NORFOLK          | US               | 2021-03-12 11:45:58      | 2021-03-12 20:35:43     |
| 215804000 | 1615755378 | 1615780706 |      6340 | HALIFAX          | CA               | 2021-03-14 20:56:18      | 2021-03-15 03:58:26     |
